loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:10:29.271741+UTC;7.9;6;0.157;3.31;0.3;1.8;0.91;4059652919;0.4;45.0;0.99727;2.0;9.5
2024-07-18T09:10:29.271741+UTC;7.2;5;0.102;3.43;0.0;3.0;0.46;479835710;1.0;16.0;0.99586;7.0;10.0
2024-07-18T09:10:29.271741+UTC;6.9;6;0.243;3.4;0.18;2.4;0.6;3587973882;0.765;48.0;0.99612;5.5;10.3
2024-07-18T09:10:29.271741+UTC;6.9;6;0.241;3.4;0.17;2.4;0.59;2666361246;0.635;18.0;0.9961;6.0;10.3
2024-07-18T09:10:29.271741+UTC;8.3;5;0.079;3.36;0.3;3.4;0.61;3988036166;0.43;34.0;0.99788;7.0;10.5
2024-07-18T09:10:29.271741+UTC;7.1;5;0.076;3.5;0.03;2.6;0.6;2485406417;0.52;92.0;0.99745;21.0;9.8
2024-07-18T09:10:29.271741+UTC;7.0;6;0.19;3.31;0.0;2.0;0.6;1747230421;0.57;45.0;0.99676;12.0;9.4
2024-07-18T09:10:29.271741+UTC;6.5;5;0.114;3.66;0.14;2.4;0.65;3573467242;0.46;37.0;0.99732;9.0;9.8
2024-07-18T09:10:29.271741+UTC;9.0;5;0.081;3.36;0.05;2.4;0.53;2326989681;0.82;96.0;0.99814;26.0;10.0
2024-07-18T09:10:29.271741+UTC;6.5;5;0.114;3.66;0.14;2.4;0.65;3573467242;0.46;37.0;0.99732;9.0;9.8
2024-07-18T09:10:29.271741+UTC;7.1;5;0.077;3.55;0.01;2.5;0.59;2256725291;0.59;85.0;0.99746;20.0;9.8
2024-07-18T09:10:29.271741+UTC;9.9;5;0.083;3.21;0.41;2.3;0.5;1209867287;0.35;61.0;0.9982;11.0;9.5
2024-07-18T09:10:29.271741+UTC;9.9;5;0.083;3.21;0.41;2.3;0.5;1209867287;0.35;61.0;0.9982;11.0;9.5
2024-07-18T09:10:29.271741+UTC;10.0;6;0.079;3.18;0.24;2.2;0.56;2028055150;0.56;58.0;0.9991;19.0;10.1
2024-07-18T09:10:29.271741+UTC;10.0;6;0.079;3.18;0.24;2.2;0.56;2028055150;0.56;58.0;0.9991;19.0;10.1
2024-07-18T09:10:29.271741+UTC;8.6;5;0.099;3.09;0.17;2.9;0.52;949565498;0.63;119.0;0.998;21.0;9.3
2024-07-18T09:10:29.271741+UTC;7.4;6;0.082;3.33;0.43;2.6;0.68;2303865635;0.37;82.0;0.99708;18.0;9.7
2024-07-18T09:10:29.271741+UTC;8.8;5;0.084;3.23;0.17;2.9;0.54;3461896106;0.64;130.0;0.99818;25.0;9.6
2024-07-18T09:10:29.271741+UTC;7.1;6;0.081;3.48;0.02;2.5;0.6;1370889532;0.61;87.0;0.99745;17.0;9.7
2024-07-18T09:10:29.271741+UTC;7.7;5;0.055;3.38;0.0;2.6;0.56;3080458676;0.6;13.0;0.99639;7.0;10.8
2024-07-18T09:10:29.271741+UTC;10.1;6;0.065;3.17;0.54;2.3;0.53;2372118838;0.27;26.0;0.99531;7.0;12.5
2024-07-18T09:10:29.271741+UTC;10.8;5;0.132;2.99;0.3;2.6;1.18;117145015;0.89;60.0;0.99786;7.0;10.2
2024-07-18T09:10:29.271741+UTC;8.7;5;0.126;3.1;0.31;2.5;0.74;2792852592;0.46;64.0;0.99746;24.0;9.6
2024-07-18T09:10:29.271741+UTC;9.3;7;0.038;3.24;0.44;1.6;0.81;1373490224;0.37;42.0;0.99526;21.0;10.8
2024-07-18T09:10:29.271741+UTC;9.4;6;0.082;3.29;0.34;3.6;0.52;1310803195;0.5;14.0;0.9987;5.0;10.7
2024-07-18T09:10:29.271741+UTC;9.4;6;0.082;3.29;0.34;3.6;0.52;1310803195;0.5;14.0;0.9987;5.0;10.7
2024-07-18T09:10:29.271741+UTC;7.2;5;0.082;3.25;0.08;4.0;0.51;2603456644;0.61;108.0;0.99641;26.0;9.4
2024-07-18T09:10:29.271741+UTC;8.6;5;0.068;3.23;0.09;3.3;0.44;2474037122;0.55;17.0;0.99735;8.0;10.0
2024-07-18T09:10:29.271741+UTC;5.1;7;0.044;3.56;0.0;1.7;0.94;3153078368;0.585;86.0;0.99264;14.0;12.9
2024-07-18T09:10:29.271741+UTC;7.7;6;0.114;3.24;0.08;2.5;0.66;2599572079;0.56;46.0;0.9971;14.0;9.6
2024-07-18T09:10:29.271741+UTC;8.4;6;0.084;3.26;0.22;2.7;0.57;1708456325;0.52;18.0;0.99682;4.0;9.9
2024-07-18T09:10:29.271741+UTC;8.2;7;0.052;3.33;0.4;2.4;0.7;2964848764;0.28;10.0;0.99356;4.0;12.8
2024-07-18T09:10:29.271741+UTC;8.4;7;0.041;3.27;0.39;2.0;0.71;967091143;0.25;10.0;0.99386;4.0;12.5
2024-07-18T09:10:29.271741+UTC;8.2;7;0.052;3.33;0.4;2.4;0.7;2964848764;0.28;10.0;0.99356;4.0;12.8
2024-07-18T09:10:29.271741+UTC;7.4;5;0.165;3.26;0.12;1.9;0.86;1107438466;0.53;12.0;0.99702;4.0;9.2
2024-07-18T09:10:29.271741+UTC;7.6;6;0.07;3.22;0.31;2.8;0.55;1303840453;0.48;15.0;0.99693;4.0;10.3
2024-07-18T09:10:29.271741+UTC;7.3;5;0.068;3.3;0.1;2.6;0.47;377856318;0.49;14.0;0.99562;4.0;10.5
2024-07-18T09:10:29.271741+UTC;12.9;6;0.072;3.09;0.55;2.8;0.68;1757843456;0.5;24.0;1.00012;7.0;10.9
2024-07-18T09:10:29.271741+UTC;10.8;5;0.099;3.24;0.33;2.5;0.71;3265941680;0.45;38.0;0.99818;20.0;10.8
2024-07-18T09:10:29.271741+UTC;6.9;4;0.102;3.44;0.24;2.1;0.58;11662063;0.39;7.0;0.99462;4.0;11.4
2024-07-18T09:10:29.271741+UTC;12.6;6;0.103;3.21;0.54;2.8;0.76;1564283154;0.41;41.0;0.99939;19.0;11.3
2024-07-18T09:10:29.271741+UTC;10.8;5;0.099;3.24;0.33;2.5;0.71;3265941680;0.45;38.0;0.99818;20.0;10.8
2024-07-18T09:10:29.271741+UTC;9.8;6;0.081;3.23;0.19;3.2;0.58;3785811396;0.51;30.0;0.9984;8.0;10.5
2024-07-18T09:10:29.271741+UTC;10.8;6;0.084;3.28;0.42;1.6;0.73;725132378;0.29;27.0;0.99545;19.0;11.9
2024-07-18T09:10:29.271741+UTC;7.1;5;0.071;3.29;0.0;2.35;0.45;3362285836;0.715;47.0;0.99632;21.0;9.4
2024-07-18T09:10:29.271741+UTC;9.1;5;0.097;3.28;0.15;3.2;0.54;2680005117;0.66;59.0;0.99976;9.0;9.6
2024-07-18T09:10:29.271741+UTC;7.0;5;0.099;3.34;0.0;1.9;0.6;1649538073;0.685;22.0;0.99606;9.0;9.7
2024-07-18T09:10:29.271741+UTC;4.9;7;0.048;3.71;0.0;2.1;0.74;3649561490;0.42;42.0;0.99154;16.0;14.0
2024-07-18T09:10:29.271741+UTC;6.7;5;0.076;3.61;0.13;2.0;0.64;2536967429;0.54;36.0;0.9973;15.0;9.8
2024-07-18T09:10:29.271741+UTC;6.7;5;0.076;3.61;0.13;2.0;0.64;2536967429;0.54;36.0;0.9973;15.0;9.8
2024-07-18T09:10:29.271741+UTC;7.1;5;0.068;3.24;0.28;2.8;0.53;3781773959;0.48;16.0;0.99682;6.0;10.3
2024-07-18T09:10:29.271741+UTC;7.1;5;0.076;3.36;0.14;2.8;0.49;521027366;0.46;37.0;0.99624;15.0;10.7
2024-07-18T09:10:29.271741+UTC;7.5;7;0.05;3.4;0.34;2.3;0.64;62583411;0.27;8.0;0.9951;4.0;11.0
2024-07-18T09:10:29.271741+UTC;7.1;5;0.076;3.36;0.14;2.8;0.49;521027366;0.46;37.0;0.99624;15.0;10.7
2024-07-18T09:10:29.271741+UTC;7.8;8;0.065;3.46;0.09;2.3;0.74;3466902150;0.57;45.0;0.99417;34.0;12.7
2024-07-18T09:10:29.271741+UTC;5.9;6;0.071;3.56;0.08;2.1;0.77;3790631654;0.61;24.0;0.99376;16.0;11.1
2024-07-18T09:10:29.271741+UTC;7.5;4;0.058;3.38;0.07;2.5;0.55;4123233267;0.685;9.0;0.99632;5.0;10.9
2024-07-18T09:10:29.271741+UTC;5.9;6;0.071;3.56;0.08;2.1;0.77;3790631654;0.61;24.0;0.99376;16.0;11.1
2024-07-18T09:10:29.271741+UTC;10.4;3;0.145;3.38;0.42;1.5;0.86;2798977458;0.44;48.0;0.99832;34.0;9.9
2024-07-18T09:10:29.271741+UTC;11.6;4;0.147;3.38;0.44;1.6;0.86;1617492027;0.47;51.0;0.99836;36.0;9.9
2024-07-18T09:10:29.271741+UTC;8.8;5;0.088;3.32;0.26;1.6;0.47;3521889470;0.685;23.0;0.99694;16.0;9.4
2024-07-18T09:10:29.271741+UTC;7.6;5;0.066;3.39;0.1;1.5;0.51;3874831372;0.665;55.0;0.99655;27.0;9.3
2024-07-18T09:10:29.271741+UTC;6.7;7;0.012;3.26;0.28;2.4;0.39;3248879281;0.28;100.0;0.99064;36.0;11.7
2024-07-18T09:10:29.271741+UTC;6.7;7;0.012;3.26;0.28;2.4;0.39;3248879281;0.28;100.0;0.99064;36.0;11.7
2024-07-18T09:10:29.271741+UTC;10.1;7;0.075;3.24;0.35;1.6;0.83;614432237;0.31;28.0;0.99672;9.0;11.2
2024-07-18T09:10:29.271741+UTC;6.0;5;0.092;3.46;0.04;2.2;0.47;175635268;0.5;26.0;0.99647;13.0;10.0
2024-07-18T09:10:29.271741+UTC;11.1;7;0.085;3.24;0.47;2.65;0.77;965464635;0.42;34.0;0.99736;9.0;12.1
2024-07-18T09:10:29.271741+UTC;6.6;5;0.115;3.45;0.0;3.0;0.63;3146109593;0.66;31.0;0.99629;21.0;10.3
2024-07-18T09:10:29.271741+UTC;10.6;6;0.119;3.23;0.45;2.6;0.72;3508728832;0.5;68.0;0.99708;34.0;10.9
2024-07-18T09:10:29.271741+UTC;7.1;5;0.088;3.28;0.35;2.0;0.62;35654003;0.685;92.0;0.9963;9.0;9.4
2024-07-18T09:10:29.271741+UTC;9.9;6;0.062;3.18;0.46;1.7;0.83;573099643;0.25;42.0;0.9959;26.0;10.6
2024-07-18T09:10:29.271741+UTC;6.4;5;0.081;3.59;0.21;1.8;0.66;621060979;0.64;31.0;0.99689;14.0;9.8
2024-07-18T09:10:29.271741+UTC;6.4;5;0.081;3.59;0.21;1.8;0.66;621060979;0.64;31.0;0.99689;14.0;9.8
2024-07-18T09:10:29.271741+UTC;7.4;6;0.078;3.5;0.16;1.8;0.7;4056004577;0.68;39.0;0.9977;12.0;9.9
2024-07-18T09:10:29.271741+UTC;6.4;5;0.081;3.59;0.21;1.8;0.66;621060979;0.64;31.0;0.99689;14.0;9.8
2024-07-18T09:10:29.271741+UTC;6.4;5;0.08;3.58;0.21;1.6;0.66;2330844006;0.63;32.0;0.99689;12.0;9.8
2024-07-18T09:10:29.271741+UTC;9.3;5;0.085;3.28;0.44;1.9;0.55;2967495641;0.43;22.0;0.99708;9.0;9.5
2024-07-18T09:10:29.271741+UTC;9.3;5;0.085;3.28;0.44;1.9;0.55;2967495641;0.43;22.0;0.99708;9.0;9.5
2024-07-18T09:10:29.271741+UTC;8.0;5;0.08;3.22;0.32;2.5;1.07;356921997;0.42;122.0;0.99801;26.0;9.7
2024-07-18T09:10:29.271741+UTC;9.3;6;0.08;3.47;0.39;1.5;0.73;1542612831;0.36;55.0;0.99652;41.0;10.9
2024-07-18T09:10:29.271741+UTC;9.3;6;0.08;3.47;0.39;1.5;0.73;1542612831;0.36;55.0;0.99652;41.0;10.9
2024-07-18T09:10:29.271741+UTC;7.6;7;0.071;3.51;0.02;2.5;0.71;2705762006;0.735;14.0;0.99538;10.0;11.7
2024-07-18T09:10:29.271741+UTC;9.3;6;0.08;3.47;0.39;1.5;0.73;1542612831;0.36;55.0;0.99652;41.0;10.9
2024-07-18T09:10:29.271741+UTC;8.2;7;0.073;3.4;0.34;2.5;0.78;1671159976;0.26;47.0;0.99594;16.0;11.3
2024-07-18T09:10:29.271741+UTC;11.7;7;0.054;3.15;0.47;1.7;0.67;2485613200;0.28;32.0;0.99686;17.0;10.6
2024-07-18T09:10:29.271741+UTC;6.8;6;0.074;3.4;0.22;1.8;0.82;2543690412;0.56;24.0;0.99438;15.0;11.2
2024-07-18T09:10:29.271741+UTC;7.2;5;0.077;3.51;0.06;2.7;0.54;2364063837;0.62;85.0;0.99746;15.0;9.5
2024-07-18T09:10:29.271741+UTC;5.8;6;0.039;3.66;0.66;2.0;0.6;2402049851;1.01;88.0;0.99357;15.0;11.5
2024-07-18T09:10:29.271741+UTC;7.5;5;0.067;3.24;0.32;2.7;0.44;1175921274;0.42;25.0;0.99628;7.0;10.4
2024-07-18T09:10:29.271741+UTC;7.2;5;0.078;3.51;0.06;2.5;0.53;2410210534;0.62;84.0;0.99746;17.0;9.7
2024-07-18T09:10:29.271741+UTC;7.2;5;0.077;3.51;0.06;2.7;0.54;2364063837;0.62;85.0;0.99746;15.0;9.5
2024-07-18T09:10:29.271741+UTC;7.2;5;0.077;3.51;0.07;2.6;0.54;2355956782;0.635;86.0;0.99748;16.0;9.7
2024-07-18T09:10:29.271741+UTC;6.8;6;0.071;3.41;0.22;2.3;0.83;3189819715;0.49;24.0;0.99438;13.0;11.3
2024-07-18T09:10:29.271741+UTC;6.9;6;0.072;3.4;0.23;2.0;0.84;3085881975;0.51;22.0;0.99438;13.0;11.2
2024-07-18T09:10:29.271741+UTC;6.8;6;0.074;3.4;0.22;1.8;0.82;2543690412;0.56;24.0;0.99438;15.0;11.2
2024-07-18T09:10:29.271741+UTC;7.6;6;0.08;3.44;0.03;2.0;0.64;3946251463;0.63;43.0;0.99578;27.0;10.9
2024-07-18T09:10:29.271741+UTC;7.7;6;0.064;3.41;0.01;2.1;0.57;1495898353;0.715;43.0;0.99371;31.0;11.8
2024-07-18T09:10:29.271741+UTC;6.9;5;0.086;3.53;0.03;1.5;0.57;1997402808;0.56;46.0;0.99522;36.0;10.6
2024-07-18T09:10:29.271741+UTC;7.3;4;0.067;3.43;0.24;2.0;0.54;2666342791;0.35;48.0;0.99576;28.0;10.0
2024-07-18T09:10:29.271741+UTC;9.1;7;0.067;3.23;0.37;1.6;0.58;2136575622;0.21;10.0;0.99552;6.0;11.1
2024-07-18T09:10:29.271741+UTC;10.4;7;0.104;3.12;0.46;2.1;0.65;3148447160;0.38;10.0;0.99664;6.0;11.8
2024-07-18T09:10:29.271741+UTC;8.8;7;0.109;3.31;0.4;2.8;0.79;99322685;0.31;16.0;0.99614;7.0;11.8
2024-07-18T09:10:29.271741+UTC;7.1;4;0.067;3.4;0.0;2.2;0.58;1292440026;0.47;14.0;0.99517;7.0;10.9
2024-07-18T09:10:29.271741+UTC;7.7;6;0.064;3.41;0.01;2.1;0.57;1495898353;0.715;43.0;0.99371;31.0;11.8
2024-07-18T09:10:29.271741+UTC;8.8;6;0.094;3.22;0.19;4.0;0.5;2600588762;0.61;69.0;0.99787;30.0;10.0
2024-07-18T09:10:29.271741+UTC;7.2;5;0.076;3.53;0.04;2.5;0.55;4004391682;0.6;88.0;0.99745;18.0;9.5
2024-07-18T09:10:29.271741+UTC;9.2;5;0.078;3.15;0.18;1.6;0.49;1405969090;0.56;21.0;0.99576;10.0;9.9
2024-07-18T09:10:29.271741+UTC;7.6;6;0.068;3.48;0.0;2.1;0.65;3916904733;0.715;35.0;0.99533;30.0;11.4
2024-07-18T09:10:29.271741+UTC;8.4;6;0.194;3.22;0.29;3.1;0.78;10499042;0.31;26.0;0.99536;14.0;12.0
2024-07-18T09:10:29.271741+UTC;7.2;5;0.076;3.53;0.04;2.5;0.55;4004391682;0.6;88.0;0.99745;18.0;9.5
2024-07-18T09:10:29.271741+UTC;8.8;6;0.094;3.22;0.19;4.0;0.5;2600588762;0.61;69.0;0.99787;30.0;10.0
2024-07-18T09:10:29.271741+UTC;8.9;5;0.086;3.34;0.14;2.5;0.64;856376131;0.75;30.0;0.99824;9.0;10.5
2024-07-18T09:10:29.271741+UTC;9.0;6;0.083;3.33;0.12;2.4;0.65;911562941;0.8;28.0;0.99836;8.0;10.4
2024-07-18T09:10:29.271741+UTC;10.7;7;0.066;3.15;0.38;2.6;0.79;2579130423;0.52;56.0;0.99577;29.0;12.1
2024-07-18T09:10:29.271741+UTC;6.8;6;0.072;3.43;0.0;2.5;0.56;1165248409;0.57;64.0;0.99491;32.0;11.2
2024-07-18T09:10:29.271741+UTC;10.7;5;0.112;3.22;0.34;6.6;0.68;2605448993;0.9;99.0;1.00289;23.0;9.3
2024-07-18T09:10:29.271741+UTC;7.2;5;0.071;3.44;0.24;2.0;0.58;247151738;0.34;52.0;0.99576;30.0;10.1
2024-07-18T09:10:29.271741+UTC;7.2;5;0.078;3.53;0.03;2.3;0.57;4143357117;0.66;86.0;0.99743;16.0;9.7
2024-07-18T09:10:29.271741+UTC;10.1;6;0.082;3.22;0.23;1.9;0.65;2279782785;0.45;18.0;0.99774;10.0;9.3
2024-07-18T09:10:29.271741+UTC;7.2;5;0.078;3.53;0.03;2.3;0.57;4143357117;0.66;86.0;0.99743;16.0;9.7
2024-07-18T09:10:29.271741+UTC;7.2;6;0.08;3.53;0.03;2.2;0.58;2433258638;0.63;88.0;0.99745;17.0;9.8
2024-07-18T09:10:29.271741+UTC;7.1;6;0.08;3.42;0.01;2.3;0.58;3092175504;0.59;43.0;0.9955;27.0;10.7
2024-07-18T09:10:29.271741+UTC;8.3;7;0.078;3.31;0.39;2.4;0.77;1119077356;0.31;43.0;0.99444;17.0;12.5
2024-07-18T09:10:29.271741+UTC;7.1;6;0.08;3.42;0.01;2.3;0.58;3092175504;0.59;43.0;0.9955;27.0;10.7
2024-07-18T09:10:29.271741+UTC;8.3;7;0.078;3.31;0.39;2.4;0.77;1119077356;0.31;43.0;0.99444;17.0;12.5
2024-07-18T09:10:29.271741+UTC;8.3;3;0.084;3.48;0.02;3.4;0.49;1359362538;1.02;11.0;0.99892;6.0;11.0
2024-07-18T09:10:29.271741+UTC;8.9;5;0.056;3.4;0.36;2.6;0.69;4123444019;0.31;39.0;0.99562;10.0;11.8
2024-07-18T09:10:29.271741+UTC;7.4;7;0.08;3.58;0.1;2.4;0.69;1991066081;0.635;33.0;0.99736;16.0;10.8
2024-07-18T09:10:29.271741+UTC;7.4;7;0.08;3.58;0.1;2.4;0.69;1991066081;0.635;33.0;0.99736;16.0;10.8
2024-07-18T09:10:29.271741+UTC;6.8;7;0.06;3.41;0.06;6.0;0.59;409578567;0.59;18.0;0.9962;11.0;10.8
2024-07-18T09:10:29.271741+UTC;6.8;7;0.06;3.41;0.06;6.0;0.59;409578567;0.59;18.0;0.9962;11.0;10.8
2024-07-18T09:10:29.271741+UTC;9.2;5;0.081;3.23;0.2;3.0;0.59;727143873;0.58;115.0;0.998;15.0;9.5
2024-07-18T09:10:29.271741+UTC;7.2;5;0.084;3.39;0.27;2.6;0.71;1758077720;0.54;78.0;0.9964;12.0;11.0
2024-07-18T09:10:29.271741+UTC;6.1;6;0.079;3.59;0.0;2.2;0.54;2828654210;0.56;9.0;0.9948;6.0;11.5
2024-07-18T09:10:29.271741+UTC;7.4;6;0.078;3.43;0.13;2.4;0.59;2891000377;0.52;61.0;0.99528;34.0;10.8
2024-07-18T09:10:29.271741+UTC;7.3;6;0.059;3.29;0.39;1.2;0.52;90390495;0.305;11.0;0.99331;7.0;11.5
2024-07-18T09:10:29.271741+UTC;9.3;6;0.132;3.23;0.48;3.8;0.57;3085012653;0.38;11.0;0.99577;3.0;13.2
2024-07-18T09:10:29.271741+UTC;9.1;6;0.114;3.18;0.46;9.0;0.6;1784814019;0.28;9.0;0.99901;3.0;10.9
2024-07-18T09:10:29.271741+UTC;10.0;6;0.065;3.33;0.44;2.9;0.62;2530840454;0.46;8.0;0.99674;4.0;12.2
2024-07-18T09:10:29.271741+UTC;9.4;7;0.094;3.27;0.46;4.6;0.64;4181295861;0.395;10.0;0.99639;3.0;12.2
2024-07-18T09:10:29.271741+UTC;7.3;6;0.059;3.29;0.39;1.2;0.52;90390495;0.305;11.0;0.99331;7.0;11.5
2024-07-18T09:10:29.271741+UTC;8.6;6;0.079;3.27;0.4;2.2;0.67;2397315890;0.315;6.0;0.99512;3.0;11.9
2024-07-18T09:10:29.271741+UTC;5.3;5;0.161;3.62;0.19;1.5;0.61;831103419;0.715;62.0;0.99395;7.0;11.0
2024-07-18T09:10:29.271741+UTC;6.8;6;0.084;3.38;0.31;8.8;0.64;3646207640;0.41;45.0;0.99824;26.0;10.1
2024-07-18T09:10:29.271741+UTC;8.4;6;0.081;3.3;0.32;2.2;0.72;4129002573;0.36;79.0;0.9964;32.0;11.0
2024-07-18T09:10:29.271741+UTC;8.4;6;0.072;3.38;0.12;1.8;0.89;1101835404;0.62;46.0;0.99504;38.0;11.8
2024-07-18T09:10:29.271741+UTC;9.6;5;0.091;3.24;0.37;2.3;0.56;789978240;0.41;23.0;0.99786;10.0;10.5
2024-07-18T09:10:29.271741+UTC;8.4;6;0.081;3.3;0.32;2.2;0.72;4129002573;0.36;79.0;0.9964;32.0;11.0
2024-07-18T09:10:29.271741+UTC;8.4;6;0.072;3.38;0.12;1.8;0.89;1101835404;0.62;46.0;0.99504;38.0;11.8
2024-07-18T09:10:29.271741+UTC;6.8;6;0.084;3.38;0.31;8.8;0.64;3646207640;0.41;45.0;0.99824;26.0;10.1
2024-07-18T09:10:29.271741+UTC;8.6;5;0.055;3.18;0.27;2.3;0.8;4107523993;0.47;28.0;0.99516;14.0;11.2
2024-07-18T09:10:29.271741+UTC;8.6;7;0.064;3.47;0.36;1.9;0.87;427708297;0.22;77.0;0.99604;53.0;11.0
2024-07-18T09:10:29.271741+UTC;9.4;6;0.061;3.47;0.33;2.3;0.9;302593299;0.24;73.0;0.99786;52.0;10.2
2024-07-18T09:10:29.271741+UTC;8.4;4;0.093;3.2;0.19;2.2;0.59;2800816973;0.67;75.0;0.99736;11.0;9.2
2024-07-18T09:10:29.271741+UTC;8.6;5;0.055;3.18;0.27;2.3;0.8;4107523993;0.47;28.0;0.99516;14.0;11.2
2024-07-18T09:10:29.271741+UTC;8.7;7;0.063;3.3;0.38;3.3;0.73;1402474000;0.33;19.0;0.99468;10.0;12.0
2024-07-18T09:10:29.271741+UTC;6.6;5;0.08;3.69;0.01;1.9;0.73;927339428;0.61;25.0;0.99746;8.0;10.5
2024-07-18T09:10:29.271741+UTC;7.4;5;0.074;3.48;0.01;2.0;0.65;1364752111;0.61;38.0;0.99748;13.0;9.8
2024-07-18T09:10:29.271741+UTC;7.6;6;0.078;3.45;0.29;1.9;0.59;2221098370;0.4;66.0;0.9971;29.0;9.5
2024-07-18T09:10:29.271741+UTC;7.4;5;0.074;3.48;0.01;2.0;0.65;1364752111;0.61;38.0;0.99748;13.0;9.8
2024-07-18T09:10:29.271741+UTC;6.6;5;0.08;3.69;0.01;1.9;0.73;927339428;0.61;25.0;0.99746;8.0;10.5
2024-07-18T09:10:29.271741+UTC;8.8;6;0.06;3.39;0.38;2.3;0.72;350863358;0.3;72.0;0.99543;19.0;11.8
2024-07-18T09:10:29.271741+UTC;8.8;6;0.06;3.39;0.38;2.3;0.72;350863358;0.3;72.0;0.99543;19.0;11.8
2024-07-18T09:10:29.271741+UTC;12.0;4;0.071;3.07;0.5;1.4;0.6;218836582;0.63;26.0;0.99791;6.0;10.4
2024-07-18T09:10:29.271741+UTC;7.2;7;0.068;3.34;0.38;2.8;0.72;1432170577;0.38;42.0;0.99356;23.0;12.9
2024-07-18T09:10:29.271741+UTC;6.2;5;0.073;3.61;0.17;1.6;0.54;1923537088;0.46;11.0;0.99425;7.0;11.4
2024-07-18T09:10:29.271741+UTC;9.6;7;0.074;3.36;0.52;2.2;0.76;2899830350;0.33;25.0;0.99509;13.0;12.4
2024-07-18T09:10:29.271741+UTC;9.9;7;0.082;3.19;0.49;5.0;0.52;1511815460;0.27;17.0;0.99484;9.0;12.5
2024-07-18T09:10:29.271741+UTC;10.1;7;0.092;3.22;0.4;2.6;0.64;3196412030;0.43;52.0;0.99834;13.0;10.0
2024-07-18T09:10:29.271741+UTC;9.8;7;0.094;3.24;0.34;2.3;0.6;1279403421;0.5;45.0;0.99864;10.0;9.7
2024-07-18T09:10:29.271741+UTC;8.3;7;0.09;3.27;0.49;3.8;0.64;222307694;0.3;24.0;0.99498;11.0;12.1
2024-07-18T09:10:29.271741+UTC;10.2;7;0.071;3.14;0.42;2.0;0.79;318744840;0.44;20.0;0.99566;7.0;11.1
2024-07-18T09:10:29.271741+UTC;10.2;7;0.092;3.29;0.58;4.1;0.99;3860597673;0.44;24.0;0.99745;11.0;12.0
2024-07-18T09:10:29.271741+UTC;8.3;7;0.093;3.26;0.48;2.1;0.62;3151879313;0.28;12.0;0.99408;6.0;12.4
2024-07-18T09:10:29.271741+UTC;8.9;7;0.075;3.41;0.45;1.8;0.76;3498315889;0.12;21.0;0.99552;10.0;11.9
2024-07-18T09:10:29.271741+UTC;8.9;7;0.075;3.41;0.45;1.8;0.76;3498315889;0.12;21.0;0.99552;10.0;11.9
2024-07-18T09:10:29.271741+UTC;8.9;7;0.075;3.41;0.45;1.8;0.76;3498315889;0.12;21.0;0.99552;10.0;11.9
2024-07-18T09:10:29.271741+UTC;8.3;7;0.093;3.26;0.48;2.1;0.62;3151879313;0.28;12.0;0.99408;6.0;12.4
2024-07-18T09:10:29.271741+UTC;8.2;7;0.058;3.31;0.4;2.2;0.68;2601148639;0.31;10.0;0.99536;6.0;11.2
2024-07-18T09:10:29.271741+UTC;10.2;7;0.052;3.2;0.48;2.1;0.69;1029173515;0.34;9.0;0.99458;5.0;12.1
2024-07-18T09:10:29.271741+UTC;7.6;6;0.082;3.44;0.4;2.7;0.54;1221772981;0.43;11.0;0.99538;6.0;12.2
2024-07-18T09:10:29.271741+UTC;8.5;5;0.09;3.36;0.52;1.9;0.67;3262899081;0.21;23.0;0.99648;9.0;10.4
2024-07-18T09:10:29.271741+UTC;9.0;6;0.111;3.31;0.52;2.1;0.62;2097106611;0.36;10.0;0.99568;5.0;11.3
2024-07-18T09:10:29.271741+UTC;9.5;6;0.088;3.29;0.52;2.0;0.58;2887564452;0.37;51.0;0.99613;12.0;11.1
2024-07-18T09:10:29.271741+UTC;6.4;7;0.12;3.47;0.12;2.3;0.71;490848351;0.57;36.0;0.99519;25.0;11.3
2024-07-18T09:10:29.271741+UTC;8.0;5;0.089;3.36;0.05;2.0;0.61;2062749136;0.59;32.0;0.99735;12.0;10.0
2024-07-18T09:10:29.271741+UTC;8.5;6;0.058;3.16;0.27;1.9;0.85;4258191391;0.47;38.0;0.99518;18.0;11.1
2024-07-18T09:10:29.271741+UTC;7.1;5;0.078;3.27;0.14;1.6;0.62;1162464421;0.56;18.0;0.99592;7.0;9.3
2024-07-18T09:10:29.271741+UTC;6.6;5;0.115;3.38;0.02;2.1;0.69;2564729575;0.57;16.0;0.99654;6.0;9.5
2024-07-18T09:10:29.271741+UTC;8.8;6;0.1;3.15;0.39;2.0;0.69;607097927;0.27;27.0;0.99546;20.0;11.2
2024-07-18T09:10:29.271741+UTC;8.5;6;0.058;3.16;0.27;1.9;0.85;4258191391;0.47;38.0;0.99518;18.0;11.1
2024-07-18T09:10:29.271741+UTC;8.3;6;0.065;3.34;0.4;2.4;0.86;3405259212;0.34;48.0;0.99554;24.0;11.0
2024-07-18T09:10:29.271741+UTC;9.0;7;0.103;3.13;0.41;2.4;0.58;2652569285;0.38;10.0;0.99604;6.0;11.9
