loaded_at;fixed acidity;quality;chlorides;pH;citric acid;residual sugar;sulphates;wine_id;volatile acidity;total sulfur dioxide;density;free sulfur dioxide;alcohol
2024-07-18T09:09:49.024145+UTC;6.6;5;0.055;3.36;0.34;5.1;0.42;1821966060;0.15;125.0;0.9942;34.0;9.6
2024-07-18T09:09:49.024145+UTC;6.4;5;0.2;3.02;0.44;3.6;0.41;626153668;0.29;181.0;0.9942;75.0;9.1
2024-07-18T09:09:49.024145+UTC;6.4;6;0.197;3.02;0.45;3.5;0.39;67956929;0.3;180.0;0.9942;76.0;9.1
2024-07-18T09:09:49.024145+UTC;6.4;5;0.197;3.01;0.44;3.6;0.38;3727545524;0.29;183.0;0.9942;75.0;9.1
2024-07-18T09:09:49.024145+UTC;6.8;5;0.052;3.13;0.24;7.8;0.47;3572422819;0.26;214.0;0.9961;54.0;8.9
2024-07-18T09:09:49.024145+UTC;7.1;5;0.05;3.1;0.24;13.1;0.49;1823846690;0.32;204.0;0.998;52.0;8.8
2024-07-18T09:09:49.024145+UTC;6.8;5;0.052;3.13;0.24;7.8;0.47;3572422819;0.26;214.0;0.9961;54.0;8.9
2024-07-18T09:09:49.024145+UTC;6.8;5;0.049;3.15;0.26;16.1;0.5;3157069967;0.27;196.0;0.9984;55.0;9.3
2024-07-18T09:09:49.024145+UTC;7.1;5;0.05;3.1;0.24;13.1;0.49;1823846690;0.32;204.0;0.998;52.0;8.8
2024-07-18T09:09:49.024145+UTC;6.9;5;0.05;3.2;0.32;13.2;0.5;4128198034;0.54;236.0;0.9973;53.0;9.6
2024-07-18T09:09:49.024145+UTC;6.8;6;0.034;3.33;0.34;13.9;0.53;3875662820;0.26;134.0;0.9949;39.0;12.0
2024-07-18T09:09:49.024145+UTC;5.8;4;0.053;3.28;0.35;2.3;0.5;1465621416;0.28;114.0;0.9924;36.0;10.2
2024-07-18T09:09:49.024145+UTC;6.4;5;0.042;3.15;0.5;11.6;0.43;1885183220;0.21;153.0;0.9972;45.0;8.8
2024-07-18T09:09:49.024145+UTC;7.0;5;0.045;3.21;0.32;8.3;0.34;3390961161;0.16;126.0;0.9958;38.0;9.2
2024-07-18T09:09:49.024145+UTC;10.2;4;0.049;2.99;0.88;6.2;0.51;1368427651;0.44;124.0;0.9968;20.0;9.9
2024-07-18T09:09:49.024145+UTC;6.8;5;0.04;3.32;0.29;2.2;0.74;648137120;0.57;77.0;0.9938;15.0;10.2
2024-07-18T09:09:49.024145+UTC;6.1;6;0.048;3.22;0.31;0.9;0.77;3738518485;0.4;170.0;0.993;23.0;9.5
2024-07-18T09:09:49.024145+UTC;5.6;5;0.032;3.31;0.25;9.7;0.34;3340321079;0.245;68.0;0.994;12.0;10.5
2024-07-18T09:09:49.024145+UTC;6.8;7;0.038;3.32;0.38;1.4;0.59;2427164754;0.18;111.0;0.9918;35.0;11.2
2024-07-18T09:09:49.024145+UTC;7.0;5;0.045;3.21;0.32;8.3;0.34;3390961161;0.16;126.0;0.9958;38.0;9.2
2024-07-18T09:09:49.024145+UTC;6.7;6;0.051;3.44;0.29;5.3;0.37;2490552997;0.13;122.0;0.9944;31.0;9.7
2024-07-18T09:09:49.024145+UTC;6.2;7;0.03;3.3;0.25;1.4;0.44;2168606530;0.25;105.0;0.9912;35.0;11.1
2024-07-18T09:09:49.024145+UTC;5.8;5;0.044;3.31;0.24;9.2;0.38;2222839199;0.26;152.0;0.9961;55.0;9.4
2024-07-18T09:09:49.024145+UTC;7.5;5;0.036;3.03;0.36;7.0;0.33;3056670976;0.27;164.0;0.9939;45.0;11.0
2024-07-18T09:09:49.024145+UTC;5.8;5;0.044;3.31;0.24;9.2;0.38;2222839199;0.26;152.0;0.9961;55.0;9.4
2024-07-18T09:09:49.024145+UTC;5.7;5;0.044;3.31;0.24;17.5;0.44;1853924935;0.28;167.0;0.9989;60.0;9.4
2024-07-18T09:09:49.024145+UTC;7.5;5;0.036;3.04;0.36;7.0;0.32;1163211541;0.23;161.0;0.9938;43.0;11.0
2024-07-18T09:09:49.024145+UTC;7.5;5;0.036;3.03;0.36;7.0;0.33;3056670976;0.27;164.0;0.9939;45.0;11.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.07;3.0;0.21;9.5;0.55;567921847;0.685;172.0;0.9971;33.0;9.1
2024-07-18T09:09:49.024145+UTC;6.2;7;0.03;3.3;0.25;1.4;0.44;2168606530;0.25;105.0;0.9912;35.0;11.1
2024-07-18T09:09:49.024145+UTC;6.5;6;0.043;3.42;0.3;0.8;0.39;221795701;0.19;144.0;0.9936;33.0;9.1
2024-07-18T09:09:49.024145+UTC;6.3;6;0.046;3.39;0.22;1.8;0.54;3640822394;0.495;140.0;0.9929;31.0;10.4
2024-07-18T09:09:49.024145+UTC;7.1;5;0.046;3.32;0.41;17.8;0.39;179360601;0.24;145.0;0.9998;39.0;8.7
2024-07-18T09:09:49.024145+UTC;6.4;6;0.048;3.5;0.32;2.4;0.5;1276352307;0.17;200.0;0.9938;41.0;9.7
2024-07-18T09:09:49.024145+UTC;7.1;6;0.041;3.17;0.32;10.3;0.52;3198482155;0.25;272.0;0.9969;66.0;9.1
2024-07-18T09:09:49.024145+UTC;6.4;6;0.048;3.5;0.32;2.4;0.5;1276352307;0.17;200.0;0.9938;41.0;9.7
2024-07-18T09:09:49.024145+UTC;7.1;5;0.046;3.32;0.41;17.8;0.39;179360601;0.24;145.0;0.9998;39.0;8.7
2024-07-18T09:09:49.024145+UTC;6.8;4;0.062;3.37;0.08;9.7;0.46;443170340;0.64;142.0;0.9972;26.0;8.9
2024-07-18T09:09:49.024145+UTC;8.3;6;0.041;3.34;0.4;7.8;0.51;249252760;0.28;194.0;0.9976;38.0;9.6
2024-07-18T09:09:49.024145+UTC;8.2;6;0.039;3.31;0.39;7.8;0.51;1094124222;0.27;208.0;0.9976;49.0;9.5
2024-07-18T09:09:49.024145+UTC;7.2;6;0.058;3.09;0.38;14.3;0.44;1908467616;0.23;194.0;0.9979;55.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.058;3.09;0.38;14.3;0.44;1908467616;0.23;194.0;0.9979;55.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.058;3.09;0.38;14.3;0.44;1908467616;0.23;194.0;0.9979;55.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.058;3.09;0.38;14.3;0.44;1908467616;0.23;194.0;0.9979;55.0;9.0
2024-07-18T09:09:49.024145+UTC;6.8;6;0.044;3.27;0.32;13.2;0.5;2571498287;0.52;221.0;0.9972;54.0;9.6
2024-07-18T09:09:49.024145+UTC;7.0;7;0.037;3.34;0.59;1.4;0.41;1553583062;0.26;120.0;0.9918;40.0;11.1
2024-07-18T09:09:49.024145+UTC;6.2;6;0.039;3.48;0.21;15.55;0.64;1408655973;0.25;159.0;0.9982;28.0;9.6
2024-07-18T09:09:49.024145+UTC;7.3;5;0.05;3.2;0.23;13.7;0.46;2750744563;0.32;197.0;0.9985;49.0;8.7
2024-07-18T09:09:49.024145+UTC;7.7;5;0.031;3.13;0.26;7.8;0.5;2559145921;0.31;90.0;0.9944;23.0;10.4
2024-07-18T09:09:49.024145+UTC;7.1;7;0.026;3.15;0.37;2.4;0.38;4286962246;0.21;100.0;0.9903;23.0;11.4
2024-07-18T09:09:49.024145+UTC;6.8;6;0.047;3.3;0.34;2.7;0.58;2303234895;0.24;218.5;0.9934;64.5;9.7
2024-07-18T09:09:49.024145+UTC;6.9;5;0.043;3.14;0.56;11.2;0.46;3814242502;0.4;142.0;0.9975;40.0;8.7
2024-07-18T09:09:49.024145+UTC;6.1;6;0.038;3.37;0.36;2.0;0.79;1072275592;0.18;249.5;0.9923;20.0;11.3
2024-07-18T09:09:49.024145+UTC;6.8;7;0.03;3.16;0.27;2.1;0.61;1064633098;0.21;139.0;0.99;26.0;12.6
2024-07-18T09:09:49.024145+UTC;5.8;7;0.031;3.25;0.27;1.4;0.36;3549258434;0.2;77.0;0.9905;12.0;10.9
2024-07-18T09:09:49.024145+UTC;5.6;7;0.03;3.25;0.26;1.4;0.37;1891008476;0.19;76.0;0.9905;12.0;10.9
2024-07-18T09:09:49.024145+UTC;6.1;5;0.037;3.38;0.14;10.4;0.45;737292004;0.41;119.0;0.996;18.0;10.0
2024-07-18T09:09:49.024145+UTC;5.9;4;0.053;3.72;0.28;4.6;0.7;312737146;0.21;199.0;0.9964;40.0;10.0
2024-07-18T09:09:49.024145+UTC;8.5;3;0.074;3.02;0.21;16.2;0.5;1956641515;0.26;197.0;0.998;41.0;9.8
2024-07-18T09:09:49.024145+UTC;6.9;5;0.043;3.14;0.56;11.2;0.46;3814242502;0.4;142.0;0.9975;40.0;8.7
2024-07-18T09:09:49.024145+UTC;5.8;3;0.029;3.53;0.44;3.5;0.43;3744751561;0.24;109.0;0.9913;5.0;11.7
2024-07-18T09:09:49.024145+UTC;5.8;6;0.054;3.21;0.39;1.5;0.52;510940803;0.24;158.0;0.9932;37.0;9.3
2024-07-18T09:09:49.024145+UTC;6.7;8;0.04;3.32;0.39;1.1;0.58;3639942238;0.26;147.0;0.9935;45.0;9.6
2024-07-18T09:09:49.024145+UTC;6.3;7;0.035;3.27;0.3;5.7;0.41;428678155;0.35;97.0;0.9927;8.0;11.0
2024-07-18T09:09:49.024145+UTC;6.3;7;0.035;3.27;0.3;5.7;0.41;428678155;0.35;97.0;0.9927;8.0;11.0
2024-07-18T09:09:49.024145+UTC;6.4;6;0.032;3.32;0.39;1.8;0.5;4048074530;0.23;118.0;0.9912;23.0;11.8
2024-07-18T09:09:49.024145+UTC;5.8;4;0.037;3.28;0.38;0.9;0.34;816127803;0.36;75.0;0.9904;3.0;11.4
2024-07-18T09:09:49.024145+UTC;6.9;6;0.048;3.32;0.35;5.4;0.42;2647674721;0.115;108.0;0.9939;36.0;10.2
2024-07-18T09:09:49.024145+UTC;6.9;5;0.043;2.93;0.4;19.45;0.47;3638975395;0.29;156.0;0.9996;36.0;8.9
2024-07-18T09:09:49.024145+UTC;6.9;5;0.036;3.17;0.4;8.2;0.33;1383857951;0.28;95.0;0.9944;15.0;10.2
2024-07-18T09:09:49.024145+UTC;7.2;6;0.045;3.08;0.4;13.6;0.59;2405670666;0.29;231.0;0.9977;66.0;9.6
2024-07-18T09:09:49.024145+UTC;6.2;6;0.038;3.1;0.35;1.2;0.48;392753002;0.24;167.0;0.9912;22.0;10.6
2024-07-18T09:09:49.024145+UTC;6.9;5;0.043;2.93;0.4;19.45;0.47;3638975395;0.29;156.0;0.9996;36.0;8.9
2024-07-18T09:09:49.024145+UTC;6.9;6;0.053;3.25;0.26;8.3;0.51;251524683;0.32;180.0;0.9965;32.0;9.2
2024-07-18T09:09:49.024145+UTC;5.3;5;0.043;3.34;0.07;6.9;0.57;3542139683;0.58;149.0;0.9944;34.0;9.7
2024-07-18T09:09:49.024145+UTC;5.3;6;0.044;3.34;0.07;7.1;0.57;2250631167;0.585;145.0;0.9945;34.0;9.7
2024-07-18T09:09:49.024145+UTC;5.4;6;0.045;3.34;0.07;7.0;0.57;3392303477;0.59;147.0;0.9944;36.0;9.7
2024-07-18T09:09:49.024145+UTC;6.9;6;0.053;3.25;0.26;8.3;0.51;251524683;0.32;180.0;0.9965;32.0;9.2
2024-07-18T09:09:49.024145+UTC;5.2;5;0.044;3.33;0.07;7.0;0.58;3422423923;0.6;147.0;0.9944;33.0;9.7
2024-07-18T09:09:49.024145+UTC;5.8;5;0.051;3.29;0.26;13.1;0.38;3777007583;0.25;148.0;0.9972;44.0;9.3
2024-07-18T09:09:49.024145+UTC;6.6;5;0.057;3.24;0.3;5.1;0.38;2289384082;0.58;123.0;0.9949;30.0;9.0
2024-07-18T09:09:49.024145+UTC;7.0;5;0.046;3.05;0.54;10.7;0.61;2817354361;0.29;234.0;0.9966;59.0;9.5
2024-07-18T09:09:49.024145+UTC;6.6;6;0.046;3.14;0.41;8.9;0.57;3869725603;0.19;169.0;0.9954;51.0;9.8
2024-07-18T09:09:49.024145+UTC;6.7;6;0.044;3.14;0.41;9.1;0.58;1083423469;0.2;166.0;0.9954;50.0;9.8
2024-07-18T09:09:49.024145+UTC;7.7;5;0.042;2.89;0.4;1.1;0.5;2543640275;0.26;60.0;0.9915;9.0;10.6
2024-07-18T09:09:49.024145+UTC;6.8;4;0.044;3.05;0.34;1.2;0.47;578385241;0.32;67.0;0.9919;14.0;10.6
2024-07-18T09:09:49.024145+UTC;7.0;7;0.036;3.26;0.49;4.7;0.68;2317296940;0.3;105.0;0.9916;17.0;12.4
2024-07-18T09:09:49.024145+UTC;7.0;8;0.034;3.19;0.36;2.8;0.38;2706011140;0.24;112.0;0.99;22.0;12.6
2024-07-18T09:09:49.024145+UTC;6.1;8;0.039;3.3;0.58;5.0;0.6;152621976;0.31;114.0;0.9909;36.0;12.3
2024-07-18T09:09:49.024145+UTC;6.8;4;0.047;3.08;0.37;5.1;0.65;3300375501;0.44;201.0;0.9938;46.0;10.5
2024-07-18T09:09:49.024145+UTC;6.7;5;0.054;3.19;0.3;15.6;0.49;1289451002;0.34;196.0;0.9982;51.0;9.3
2024-07-18T09:09:49.024145+UTC;7.1;5;0.055;3.12;0.24;15.4;0.49;529424846;0.35;198.0;0.9988;46.0;8.8
2024-07-18T09:09:49.024145+UTC;7.3;5;0.056;3.08;0.25;7.2;0.47;2544497803;0.32;180.0;0.9961;47.0;8.8
2024-07-18T09:09:49.024145+UTC;6.5;6;0.053;3.22;0.33;15.7;0.51;3636153946;0.28;190.0;0.9978;51.0;9.7
2024-07-18T09:09:49.024145+UTC;7.2;7;0.058;2.98;0.39;14.2;0.48;2359665781;0.23;192.0;0.9979;49.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;7;0.058;2.98;0.39;14.2;0.48;2359665781;0.23;192.0;0.9979;49.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;7;0.058;2.98;0.39;14.2;0.48;2359665781;0.23;192.0;0.9979;49.0;9.0
2024-07-18T09:09:49.024145+UTC;7.2;7;0.058;2.98;0.39;14.2;0.48;2359665781;0.23;192.0;0.9979;49.0;9.0
2024-07-18T09:09:49.024145+UTC;5.9;6;0.041;3.52;0.31;5.8;0.46;938604197;0.15;155.0;0.9945;53.0;10.5
2024-07-18T09:09:49.024145+UTC;7.4;5;0.066;2.96;0.42;19.8;0.44;2649912429;0.28;195.0;1.0;53.0;9.1
2024-07-18T09:09:49.024145+UTC;6.2;7;0.041;3.44;0.22;7.3;0.64;2454097973;0.28;157.0;0.9957;26.0;9.8
2024-07-18T09:09:49.024145+UTC;9.1;3;0.066;3.23;0.38;1.6;0.38;4232053583;0.59;182.0;0.9968;34.0;8.5
2024-07-18T09:09:49.024145+UTC;6.3;6;0.046;3.37;0.27;1.2;0.54;1897582041;0.33;175.0;0.9934;34.0;9.4
2024-07-18T09:09:49.024145+UTC;8.3;5;0.045;3.09;0.7;10.6;0.57;56949115;0.39;169.0;0.9976;33.0;9.4
2024-07-18T09:09:49.024145+UTC;7.2;7;0.041;3.19;0.46;3.8;0.6;3245703426;0.19;187.0;0.9932;82.0;11.2
2024-07-18T09:09:49.024145+UTC;7.5;6;0.046;3.17;0.44;11.3;0.45;2469370843;0.17;146.0;0.997;65.0;10.0
2024-07-18T09:09:49.024145+UTC;6.7;6;0.043;3.15;0.5;2.1;0.45;539189431;0.17;122.0;0.9923;27.0;10.3
2024-07-18T09:09:49.024145+UTC;6.1;6;0.063;3.27;0.0;1.6;0.67;3816936436;0.41;87.0;0.9914;36.0;10.8
2024-07-18T09:09:49.024145+UTC;8.3;6;0.05;3.13;0.35;0.9;0.38;3441169186;0.2;74.0;0.992;12.0;10.5
2024-07-18T09:09:49.024145+UTC;6.1;6;0.063;3.27;0.0;1.6;0.67;3816936436;0.41;87.0;0.9914;36.0;10.8
2024-07-18T09:09:49.024145+UTC;6.0;6;0.055;3.32;0.21;1.3;0.43;334722356;0.29;168.0;0.9914;42.0;11.1
2024-07-18T09:09:49.024145+UTC;7.3;6;0.057;3.2;0.24;6.8;0.41;4159547483;0.41;163.0;0.9949;41.0;9.9
2024-07-18T09:09:49.024145+UTC;7.3;6;0.057;3.2;0.24;6.8;0.41;4159547483;0.41;163.0;0.9949;41.0;9.9
2024-07-18T09:09:49.024145+UTC;7.2;5;0.058;3.2;0.24;6.7;0.41;4230052481;0.43;163.0;0.995;40.0;9.9
2024-07-18T09:09:49.024145+UTC;7.3;6;0.058;3.2;0.24;6.7;0.41;1100925984;0.4;166.0;0.995;41.0;9.9
2024-07-18T09:09:49.024145+UTC;6.2;7;0.036;3.2;0.27;4.9;0.42;886071914;0.33;134.0;0.9927;30.0;10.4
2024-07-18T09:09:49.024145+UTC;6.2;6;0.037;3.21;0.26;4.8;0.41;3247432886;0.31;148.0;0.9928;36.0;10.4
2024-07-18T09:09:49.024145+UTC;6.1;7;0.035;3.4;0.27;2.1;0.71;1987515565;0.36;100.0;0.9917;16.0;11.5
2024-07-18T09:09:49.024145+UTC;5.0;8;0.032;3.53;0.14;8.3;0.51;1070670852;0.55;164.0;0.9918;35.0;12.5
2024-07-18T09:09:49.024145+UTC;7.8;6;0.042;3.36;0.41;3.7;0.45;424848840;0.25;149.0;0.9954;37.0;10.0
2024-07-18T09:09:49.024145+UTC;5.7;6;0.038;3.29;0.21;6.7;0.63;3684044053;0.36;166.0;0.9941;51.0;10.0
2024-07-18T09:09:49.024145+UTC;5.8;5;0.04;3.29;0.21;6.6;0.62;2050269951;0.34;167.0;0.9941;50.0;10.0
2024-07-18T09:09:49.024145+UTC;6.8;6;0.132;3.09;0.6;1.1;0.44;622088102;0.28;127.0;0.9934;42.0;9.1
2024-07-18T09:09:49.024145+UTC;6.8;6;0.031;3.21;0.34;4.7;0.38;3292735523;0.25;134.0;0.9927;34.0;10.6
2024-07-18T09:09:49.024145+UTC;6.6;5;0.031;3.19;0.35;7.7;0.37;230055498;0.24;135.0;0.9938;36.0;10.5
2024-07-18T09:09:49.024145+UTC;5.9;7;0.03;3.52;0.47;7.85;0.43;693586822;0.3;133.0;0.9933;19.0;11.5
2024-07-18T09:09:49.024145+UTC;6.1;6;0.04;3.54;0.25;3.3;0.59;2573605745;0.125;69.0;0.9934;10.0;10.1
2024-07-18T09:09:49.024145+UTC;6.0;7;0.041;3.61;0.24;1.1;0.61;1190768037;0.1;65.0;0.9927;15.0;10.3
2024-07-18T09:09:49.024145+UTC;6.6;5;0.031;3.19;0.35;7.7;0.37;230055498;0.24;135.0;0.9938;36.0;10.5
2024-07-18T09:09:49.024145+UTC;6.8;6;0.031;3.21;0.34;4.7;0.38;3292735523;0.25;134.0;0.9927;34.0;10.6
2024-07-18T09:09:49.024145+UTC;6.8;6;0.031;3.16;0.44;9.3;0.36;3163303021;0.28;137.0;0.9946;35.0;10.4
2024-07-18T09:09:49.024145+UTC;8.3;5;0.046;3.02;0.51;2.0;0.55;855156280;0.41;207.0;0.993;11.0;11.4
2024-07-18T09:09:49.024145+UTC;7.5;5;0.057;3.18;0.31;5.8;0.59;3952275746;0.27;313.0;0.9946;131.0;10.5
2024-07-18T09:09:49.024145+UTC;7.9;6;0.04;2.96;0.41;15.15;0.6;2022036316;0.26;216.0;0.9976;38.0;10.0
2024-07-18T09:09:49.024145+UTC;6.4;6;0.039;3.19;0.23;6.3;0.65;564925496;0.34;143.0;0.9944;37.0;10.0
2024-07-18T09:09:49.024145+UTC;6.5;6;0.042;3.23;0.35;15.4;0.5;2449453047;0.28;195.0;0.9978;55.0;9.6
2024-07-18T09:09:49.024145+UTC;7.2;5;0.036;3.17;0.41;1.3;0.51;965680764;0.21;85.0;0.992;33.0;10.4
2024-07-18T09:09:49.024145+UTC;6.4;8;0.03;3.36;0.35;4.8;0.6;689824181;0.32;101.0;0.9912;34.0;12.5
2024-07-18T09:09:49.024145+UTC;6.8;5;0.032;3.2;0.34;4.6;0.39;1179906239;0.24;135.0;0.9927;37.0;10.6
2024-07-18T09:09:49.024145+UTC;6.3;6;0.033;3.28;0.3;1.8;0.4;2061672463;0.23;91.0;0.9906;16.0;11.8
2024-07-18T09:09:49.024145+UTC;6.5;5;0.038;3.11;0.34;9.9;0.44;2731486557;0.28;133.0;0.9954;30.0;9.8
2024-07-18T09:09:49.024145+UTC;5.6;5;0.031;3.25;0.26;5.7;0.38;3873126669;0.26;80.0;0.9923;12.0;10.8
2024-07-18T09:09:49.024145+UTC;6.3;6;0.033;3.28;0.3;1.8;0.4;2061672463;0.23;91.0;0.9906;16.0;11.8
2024-07-18T09:09:49.024145+UTC;6.3;6;0.036;3.32;0.33;1.5;0.42;4269652549;0.23;105.0;0.991;15.0;11.2
2024-07-18T09:09:49.024145+UTC;5.8;6;0.045;3.28;0.27;12.3;0.42;1423594876;0.27;170.0;0.9972;55.0;9.3
2024-07-18T09:09:49.024145+UTC;5.9;5;0.047;3.45;0.4;1.3;0.53;3153724651;0.26;139.0;0.9945;12.0;10.4
2024-07-18T09:09:49.024145+UTC;6.6;7;0.049;3.43;0.35;1.5;0.85;3748384612;0.18;141.0;0.9934;49.0;10.2
2024-07-18T09:09:49.024145+UTC;7.4;7;0.045;3.19;0.43;7.8;0.55;185149606;0.2;153.0;0.9964;27.0;9.0
2024-07-18T09:09:49.024145+UTC;8.0;6;0.047;3.2;0.36;1.5;0.54;3494399403;0.24;129.0;0.9948;17.0;10.0
2024-07-18T09:09:49.024145+UTC;6.4;6;0.044;3.18;0.42;9.7;0.47;1043671984;0.26;140.0;0.9962;30.0;9.1
2024-07-18T09:09:49.024145+UTC;5.4;5;0.053;3.29;0.47;3.0;0.76;858496999;0.31;144.0;0.9931;46.0;10.0
2024-07-18T09:09:49.024145+UTC;5.4;6;0.052;3.29;0.47;3.0;0.75;465316701;0.29;145.0;0.993;47.0;10.0
2024-07-18T09:09:49.024145+UTC;7.1;6;0.05;3.28;0.33;4.6;0.4;2304330085;0.145;131.0;0.9942;33.0;9.6
2024-07-18T09:09:49.024145+UTC;5.6;7;0.031;3.36;0.1;1.3;0.51;2146218089;0.34;68.0;0.9906;20.0;11.2
2024-07-18T09:09:49.024145+UTC;6.7;6;0.056;3.2;0.41;15.6;0.44;4172081788;0.19;155.0;0.9995;75.0;8.8
2024-07-18T09:09:49.024145+UTC;7.8;6;0.052;3.15;0.46;13.6;0.5;3348253290;0.18;118.0;0.998;38.0;10.0
2024-07-18T09:09:49.024145+UTC;7.6;5;0.054;3.15;0.45;11.2;0.47;213656435;0.17;137.0;0.997;56.0;10.0
2024-07-18T09:09:49.024145+UTC;6.3;7;0.044;3.27;0.36;2.1;0.74;1225078324;0.12;146.0;0.9914;47.0;11.4
2024-07-18T09:09:49.024145+UTC;7.3;7;0.038;3.03;0.4;6.85;0.3;1502150980;0.33;138.0;0.992;32.0;11.9
2024-07-18T09:09:49.024145+UTC;5.5;6;0.071;3.14;0.3;2.5;0.51;12945126;0.335;128.0;0.9924;27.0;9.6
2024-07-18T09:09:49.024145+UTC;7.3;7;0.038;3.03;0.4;6.85;0.3;1502150980;0.33;138.0;0.992;32.0;11.9
2024-07-18T09:09:49.024145+UTC;5.8;6;0.047;3.25;0.42;4.4;0.57;2118753715;0.4;245.0;0.9937;38.5;9.6
2024-07-18T09:09:49.024145+UTC;7.3;6;0.063;2.89;0.37;14.3;0.38;4121659904;0.22;191.0;0.9978;48.0;9.0
2024-07-18T09:09:49.024145+UTC;7.3;6;0.063;2.89;0.37;14.3;0.38;4121659904;0.22;191.0;0.9978;48.0;9.0
2024-07-18T09:09:49.024145+UTC;6.1;6;0.05;3.15;0.33;1.1;0.78;425705700;0.36;169.0;0.9927;24.0;9.5
2024-07-18T09:09:49.024145+UTC;10.0;6;0.05;3.0;0.39;1.4;0.42;3558378096;0.2;152.0;0.994;19.0;10.4
2024-07-18T09:09:49.024145+UTC;6.9;6;0.04;3.2;0.34;4.7;0.59;3520520120;0.24;161.0;0.9935;43.0;10.6
2024-07-18T09:09:49.024145+UTC;6.4;6;0.047;3.28;0.32;14.9;0.5;2616082352;0.24;162.0;0.9968;54.0;10.2
2024-07-18T09:09:49.024145+UTC;7.1;5;0.055;3.15;0.14;1.2;0.43;2903507119;0.365;84.0;0.9941;24.0;8.9
2024-07-18T09:09:49.024145+UTC;6.8;6;0.05;3.4;0.3;5.3;0.39;3089835624;0.15;127.0;0.9942;40.0;9.7
2024-07-18T09:09:49.024145+UTC;7.3;6;0.063;2.89;0.37;14.3;0.38;4121659904;0.22;191.0;0.9978;48.0;9.0
2024-07-18T09:09:49.024145+UTC;6.8;7;0.037;3.49;0.4;2.3;0.42;3864782956;0.16;102.0;0.9923;18.0;11.4
2024-07-18T09:09:49.024145+UTC;6.0;7;0.028;3.4;0.32;3.5;0.71;488852907;0.26;113.0;0.9912;29.0;12.3
2024-07-18T09:09:49.024145+UTC;6.0;6;0.089;3.49;0.27;1.5;0.62;105969372;0.18;143.0;0.9923;40.0;10.8
2024-07-18T09:09:49.024145+UTC;6.9;6;0.053;3.12;0.21;1.0;0.45;1879896180;0.33;148.0;0.9927;39.0;9.4
2024-07-18T09:09:49.024145+UTC;7.7;6;0.049;3.17;0.48;2.3;0.64;2932738528;0.29;178.0;0.9931;36.0;10.6
2024-07-18T09:09:49.024145+UTC;7.1;5;0.044;3.17;0.35;12.5;0.29;996428394;0.39;72.0;0.9941;26.0;11.6
2024-07-18T09:09:49.024145+UTC;6.9;6;0.053;3.12;0.21;1.0;0.45;1879896180;0.33;148.0;0.9927;39.0;9.4
2024-07-18T09:09:49.024145+UTC;7.7;6;0.049;3.17;0.48;2.3;0.64;2932738528;0.29;178.0;0.9931;36.0;10.6
2024-07-18T09:09:49.024145+UTC;6.6;5;0.048;3.34;0.19;0.8;0.56;2412191905;0.905;204.0;0.9934;17.0;10.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.048;3.1;0.27;2.4;0.51;3172811554;0.27;149.0;0.9936;30.0;9.2
2024-07-18T09:09:49.024145+UTC;5.1;7;0.027;3.51;0.22;1.6;0.38;2763224817;0.33;89.0;0.9893;18.0;12.5
2024-07-18T09:09:49.024145+UTC;5.1;7;0.027;3.51;0.22;1.6;0.38;2763224817;0.33;89.0;0.9893;18.0;12.5
2024-07-18T09:09:49.024145+UTC;6.4;7;0.037;3.32;0.28;1.5;0.51;3896526533;0.31;119.0;0.9919;12.0;10.4
2024-07-18T09:09:49.024145+UTC;7.3;7;0.045;3.15;0.44;1.4;0.46;1270108964;0.2;98.0;0.9924;21.0;10.0
2024-07-18T09:09:49.024145+UTC;5.7;6;0.049;3.22;0.5;2.6;0.64;328712737;0.32;155.0;0.9927;17.0;10.0
2024-07-18T09:09:49.024145+UTC;6.4;7;0.037;3.32;0.28;1.5;0.51;3896526533;0.31;119.0;0.9919;12.0;10.4
2024-07-18T09:09:49.024145+UTC;7.3;7;0.045;3.15;0.44;1.4;0.46;1270108964;0.2;98.0;0.9924;21.0;10.0
2024-07-18T09:09:49.024145+UTC;7.2;6;0.046;3.1;0.26;12.5;0.52;2478862294;0.28;179.0;0.9975;48.0;9.0
2024-07-18T09:09:49.024145+UTC;7.5;6;0.051;3.12;0.28;9.6;0.53;3209891897;0.35;157.0;0.9969;26.0;9.2
2024-07-18T09:09:49.024145+UTC;7.2;6;0.048;3.1;0.27;2.4;0.51;3172811554;0.27;149.0;0.9936;30.0;9.2
2024-07-18T09:09:49.024145+UTC;6.0;7;0.027;3.38;0.39;3.2;0.39;1101391561;0.36;125.0;0.991;20.0;11.3
2024-07-18T09:09:49.024145+UTC;5.1;7;0.027;3.51;0.22;1.6;0.38;2763224817;0.33;89.0;0.9893;18.0;12.5
2024-07-18T09:09:49.024145+UTC;5.0;7;0.026;3.48;0.56;1.5;0.39;1098691429;0.17;115.0;0.9906;24.0;10.8
